Transaction_ID,Date,Customer_ID,Product_Category,Product_Name,Price,Quantity,Payment_Status,order_date,unit_price,currency,unit_price_eur,quantity,gross_revenue_eur,returns_count,refund_amount,any_return_status,tickets_count,avg_sentiment,top_topic,is_returned,refund_rate
100218,2023-11-23,C0004,Electronics,Smartphone Z,"989,29 EUR",2,Paid,2023-11-23,989.29,EUR,989.29,2,1978.58,0,0.0,,0,0.0,no_ticket,0,0.0
100083,18/11/2023,C0002,Smart Home,NordLock Pro,215,1,Paid,2023-11-18,215.0,EUR,215.0,1,215.0,0,0.0,,0,0.0,no_ticket,0,0.0
100273,2023-11-25,C0002,Electronics,Laptop X,"1374,89 EUR",1,Paid,2023-11-25,1374.89,EUR,1374.89,1,1374.89,0,0.0,,0,0.0,no_ticket,0,0.0
100637,2023-12-04,C0003,Electronics,Smartphone Z,713,1,Paid,2023-12-04,713.0,EUR,713.0,1,713.0,0,0.0,,0,0.0,no_ticket,0,0.0
101103,2023-12-14,C0103,Accessories,Accessory Bundle,63.95,1,Paid,2023-12-14,63.95,EUR,63.95,1,63.95,0,0.0,,2,-1.5,defect_quality,0,0.0
100178,2023-11-22,C0025,Electronics,NoiseCancel Headphones,"252,35 EUR",1,Paid,2023-11-22,252.35,EUR,252.35,1,252.35,0,0.0,,0,0.0,no_ticket,0,0.0
100593,2023-12-03,C0297,Accessories,Laptop Sleeve,27.83,1,Paid,2023-12-03,27.83,EUR,27.83,1,27.83,0,0.0,,0,0.0,no_ticket,0,0.0
100410,2023-11-29,C0026,Accessories,Accessory Bundle,"35,78 EUR",1,Pending,2023-11-29,35.78,EUR,35.78,1,35.78,0,0.0,,0,0.0,no_ticket,0,0.0
100401,2023-11-29,C0017,Accessories,Phone Case,10,1,Paid,2023-11-29,10.0,EUR,10.0,1,10.0,0,0.0,,0,0.0,no_ticket,0,0.0
100438,2023-11-30,C0010,Accessories,Charger,$20.58,1,Paid,2023-11-30,20.58,USD,18.9336,1,18.9336,0,0.0,,0,0.0,no_ticket,0,0.0
100600,04/12/2023,C0043,Accessories,Phone Case,"32,88 EUR",1,Paid,2023-12-04,32.88,EUR,32.88,1,32.88,0,0.0,,0,0.0,no_ticket,0,0.0
100753,2023-12-07,C0040,Electronics,Tablet A,"436,32 EUR",1,Paid,2023-12-07,436.32,EUR,436.32,1,436.32,0,0.0,,1,0.0,defect_quality,0,0.0
100765,2023-12-07,C0080,Electronics,Laptop X,"1361,87 EUR",1,Paid,2023-12-07,1361.87,EUR,1361.87,1,1361.87,0,0.0,,0,0.0,no_ticket,0,0.0
100782,2023-12-07,C0001,Smart Home,NordLock Pro,201,2,Paid,2023-12-07,201.0,EUR,201.0,2,402.0,0,0.0,,0,0.0,no_ticket,0,0.0
101064,13/12/2023,C0002,Accessories,Phone Case,16.39,3,Paid,2023-12-13,16.39,EUR,16.39,3,49.17,0,0.0,,0,0.0,no_ticket,0,0.0
100477,30/11/2023,C0001,Smart Home,NordLock Pro,$195.76,1,Pending,2023-11-30,195.76,USD,180.0992,1,180.0992,0,0.0,,0,0.0,no_ticket,0,0.0
100936,2023-12-11,C0151,Electronics,TV Pro,"1641,80 EUR",1,Paid,2023-12-11,1641.8,EUR,1641.8,1,1641.8,0,0.0,,2,0.0,delivery,0,0.0
100489,2023-12-01,C0015,Electronics,Tablet A,559,2,Paid,2023-12-01,559.0,EUR,559.0,2,1118.0,0,0.0,,0,0.0,no_ticket,0,0.0
100238,2023-11-24,C0270,Accessories,USB-C Cable,17,1,Paid,2023-11-24,17.0,EUR,17.0,1,17.0,0,0.0,,0,0.0,no_ticket,0,0.0
100026,16/11/2023,C0091,Electronics,NoiseCancel Headphones,"192,39 EUR",1,Paid,2023-11-16,192.39,EUR,192.39,1,192.39,0,0.0,,0,0.0,no_ticket,0,0.0
100244,2023-11-24,C0002,Electronics,NoiseCancel Headphones,229.51,1,Paid,2023-11-24,229.51,EUR,229.51,1,229.51,0,0.0,,0,0.0,no_ticket,0,0.0
100828,2023-12-08,C0001,Accessories,Screen Protector,"13,81 EUR",2,Paid,2023-12-08,13.81,EUR,13.81,2,27.62,0,0.0,,0,0.0,no_ticket,0,0.0
100976,2023-12-11,C0008,Electronics,Tablet A,"365,96 EUR",1,Paid,2023-12-11,365.96,EUR,365.96,1,365.96,0,0.0,,1,-2.0,defect_quality,0,0.0
100427,2023-11-29,C0001,Electronics,TV Pro,"1187,16 EUR",1,Paid,2023-11-29,1187.16,EUR,1187.16,1,1187.16,0,0.0,,0,0.0,no_ticket,0,0.0
100023,16/11/2023,C0016,Accessories,Accessory Bundle,30.78,1,Paid,2023-11-16,30.78,EUR,30.78,1,30.78,0,0.0,,0,0.0,no_ticket,0,0.0
100256,2023-11-24,C0002,Smart Home,NordLock Pro,$235.74,1,Paid,2023-11-24,235.74,USD,216.88080000000002,1,216.88080000000002,0,0.0,,0,0.0,no_ticket,0,0.0
100293,2023-11-25,C0001,Accessories,Charger,$40.76,1,Paid,2023-11-25,40.76,USD,37.4992,1,37.4992,0,0.0,,0,0.0,no_ticket,0,0.0
100811,2023-12-08,C0008,Electronics,NoiseCancel Headphones,"161,34 EUR",1,Paid,2023-12-08,161.34,EUR,161.34,1,161.34,0,0.0,,0,0.0,no_ticket,0,0.0
100295,2023-11-25,C0001,Electronics,Smartphone Z,"789,49 EUR",1,Paid,2023-11-25,789.49,EUR,789.49,1,789.49,0,0.0,,0,0.0,no_ticket,0,0.0
100785,2023-12-07,C0034,Electronics,Smartphone Z,"1072,68 EUR",1,Paid,2023-12-07,1072.68,EUR,1072.68,1,1072.68,0,0.0,,0,0.0,no_ticket,0,0.0
100122,2023-11-20,C0113,Accessories,Phone Case,33.56,1,Paid,2023-11-20,33.56,EUR,33.56,1,33.56,0,0.0,,1,-2.0,defect_quality,0,0.0
100807,2023-12-08,C0007,Accessories,USB-C Cable,"12,72 EUR",1,Paid,2023-12-08,12.72,EUR,12.72,1,12.72,0,0.0,,0,0.0,no_ticket,0,0.0
100953,2023-12-11,C0015,Smart Home,NordLock Pro,"241,95 EUR",1,Paid,2023-12-11,241.95,EUR,241.95,1,241.95,0,0.0,,0,0.0,no_ticket,0,0.0
101084,2023-12-13,C0225,Accessories,Laptop Sleeve,$20.38,2,Paid,2023-12-13,20.38,USD,18.7496,2,37.4992,0,0.0,,0,0.0,no_ticket,0,0.0
100317,2023-11-27,C0001,Electronics,Smartphone Z,"724,77 EUR",1,Paid,2023-11-27,724.77,EUR,724.77,1,724.77,0,0.0,,0,0.0,no_ticket,0,0.0
100679,05/12/2023,C0001,Smart Home,NordLock Pro,197.29,1,Pending,2023-12-05,197.29,EUR,197.29,1,197.29,0,0.0,,0,0.0,no_ticket,0,0.0
100503,2023-12-01,C0122,Smart Home,NordLock Pro,207.18,1,Paid,2023-12-01,207.18,EUR,207.18,1,207.18,0,0.0,,6,-0.8333333333333334,refund_return,0,0.0
100190,2023-11-22,C0215,Electronics,Smartphone Z,"846,71 EUR",2,Paid,2023-11-22,846.71,EUR,846.71,2,1693.42,0,0.0,,0,0.0,no_ticket,0,0.0
100763,07/12/2023,C0001,Accessories,USB-C Cable,"16,94 EUR",1,Paid,2023-12-07,16.94,EUR,16.94,1,16.94,0,0.0,,0,0.0,no_ticket,0,0.0
100171,2023-11-22,C0090,Accessories,Charger,$28.87,4,Paid,2023-11-22,28.87,USD,26.5604,4,106.2416,0,0.0,,1,-1.0,defect_quality,0,0.0
100155,21/11/2023,C0003,Electronics,TV Pro,"1019,81 EUR",1,Paid,2023-11-21,1019.81,EUR,1019.81,1,1019.81,0,0.0,,0,0.0,no_ticket,0,0.0
100177,22/11/2023,C0002,Electronics,NoiseCancel Headphones,309,1,Paid,2023-11-22,309.0,EUR,309.0,1,309.0,0,0.0,,0,0.0,no_ticket,0,0.0
100350,2023-11-27,C0038,Accessories,Charger,$34.12,2,Paid,2023-11-27,34.12,USD,31.3904,2,62.7808,0,0.0,,1,1.0,app_connectivity,0,0.0
100991,2023-12-12,C0107,Electronics,Tablet A,$427.39,1,Failed,2023-12-12,427.39,USD,393.1988,1,393.1988,0,0.0,,0,0.0,no_ticket,0,0.0
101066,2023-12-13,C0007,Electronics,NoiseCancel Headphones,258.62,1,Pending,2023-12-13,258.62,EUR,258.62,1,258.62,0,0.0,,0,0.0,no_ticket,0,0.0
100583,2023-12-03,C0001,Electronics,TV Pro,"1181,73 EUR",1,Paid,2023-12-03,1181.73,EUR,1181.73,1,1181.73,0,0.0,,0,0.0,no_ticket,0,0.0
101191,2023-11-15,C0002,Electronics,Tablet A,"488,25 EUR",1,Paid,2023-11-15,488.25,EUR,488.25,1,488.25,0,0.0,,0,0.0,no_ticket,0,0.0
101035,2023-12-12,C0001,Smart Home,NordLock Pro,"195,28 EUR",2,Paid,2023-12-12,195.28,EUR,195.28,2,390.56,0,0.0,,1,0.0,delivery,0,0.0
100578,2023-12-03,C0012,Accessories,Wireless Mouse,"51,21 EUR",1,Pending,2023-12-03,51.21,EUR,51.21,1,51.21,0,0.0,,0,0.0,no_ticket,0,0.0
101031,12/12/2023,C0020,Smart Home,NordLock Pro,"205,55 EUR",1,Paid,2023-12-12,205.55,EUR,205.55,1,205.55,0,0.0,,0,0.0,no_ticket,0,0.0
100524,2023-12-02,C0104,Accessories,Wireless Mouse,"18,15 EUR",1,Paid,2023-12-02,18.15,EUR,18.15,1,18.15,0,0.0,,0,0.0,no_ticket,0,0.0
100777,2023-12-07,C0206,Accessories,Phone Case,"16,43 EUR",1,Paid,2023-12-07,16.43,EUR,16.43,1,16.43,0,0.0,,0,0.0,no_ticket,0,0.0
101175,2023-12-07,C0004,Electronics,Smartphone Z,"893,14 EUR",1,Paid,2023-12-07,893.14,EUR,893.14,1,893.14,0,0.0,,0,0.0,no_ticket,0,0.0
100607,2023-12-04,C0054,Electronics,Laptop X,1698.65,1,Paid,2023-12-04,1698.65,EUR,1698.65,1,1698.65,0,0.0,,1,-2.0,refund_return,0,0.0
100983,2023-12-11,C0038,Accessories,Laptop Sleeve,"38,52 EUR",2,Paid,2023-12-11,38.52,EUR,38.52,2,77.04,0,0.0,,0,0.0,no_ticket,0,0.0
100562,03/12/2023,C0142,Accessories,USB-C Cable,"17,33 EUR",1,Paid,2023-12-03,17.33,EUR,17.33,1,17.33,0,0.0,,0,0.0,no_ticket,0,0.0
100842,2023-12-08,C0007,Electronics,Laptop X,"1714,94 EUR",1,Paid,2023-12-08,1714.94,EUR,1714.94,1,1714.94,1,1714.94,Processed,0,0.0,no_ticket,1,1.0
101187,2023-11-29,C0017,Smart Home,NordTherm,"83,85 EUR",1,Paid,2023-11-29,83.85,EUR,83.85,1,83.85,0,0.0,,0,0.0,no_ticket,0,0.0
100630,2023-12-04,C0069,Accessories,Wireless Mouse,13.89,1,Paid,2023-12-04,13.89,EUR,13.89,1,13.89,0,0.0,,1,0.0,app_connectivity,0,0.0
100898,2023-12-10,C0001,Smart Home,NordLock Pro,"241,97 EUR",1,Paid,2023-12-10,241.97,EUR,241.97,1,241.97,0,0.0,,0,0.0,no_ticket,0,0.0
100067,2023-11-17,C0003,Accessories,Wireless Mouse,56.08,1,Paid,2023-11-17,56.08,EUR,56.08,1,56.08,1,56.08,Processed,0,0.0,no_ticket,1,1.0
100714,06/12/2023,C0001,Accessories,Screen Protector,12.92,1,Paid,2023-12-06,12.92,EUR,12.92,1,12.92,0,0.0,,0,0.0,no_ticket,0,0.0
100182,2023-11-22,C0001,Electronics,TV Pro,$1046.88,1,Failed,2023-11-22,1046.88,USD,963.1296000000001,1,963.1296000000001,0,0.0,,0,0.0,no_ticket,0,0.0
100958,2023-12-11,C0001,Accessories,Charger,43,3,Paid,2023-12-11,43.0,EUR,43.0,3,129.0,0,0.0,,0,0.0,no_ticket,0,0.0
100696,2023-12-06,C0135,Smart Home,NordLock Pro,225,2,Paid,2023-12-06,225.0,EUR,225.0,2,450.0,0,0.0,,3,-1.3333333333333333,defect_quality,0,0.0
100334,2023-11-27,C0005,Electronics,Tablet A,322.05,1,Paid,2023-11-27,322.05,EUR,322.05,1,322.05,0,0.0,,0,0.0,no_ticket,0,0.0
100938,11/12/2023,C0014,Electronics,Smartphone Z,"782,74 EUR",1,Failed,2023-12-11,782.74,EUR,782.74,1,782.74,0,0.0,,0,0.0,no_ticket,0,0.0
100733,2023-12-06,C0050,Accessories,Charger,48.23,3,Paid,2023-12-06,48.23,EUR,48.23,3,144.69,0,0.0,,0,0.0,no_ticket,0,0.0
100913,2023-12-10,C0001,Accessories,Wireless Mouse,"19,15 EUR",1,Paid,2023-12-10,19.15,EUR,19.15,1,19.15,0,0.0,,1,0.0,defect_quality,0,0.0
100644,2023-12-04,C0301,Accessories,USB-C Cable,"9,53 EUR",2,Paid,2023-12-04,9.53,EUR,9.53,2,19.06,0,0.0,,3,-1.0,app_connectivity,0,0.0
100541,2023-12-02,C0020,Accessories,Wireless Mouse,"58,32 EUR",1,Paid,2023-12-02,58.32,EUR,58.32,1,58.32,0,0.0,,0,0.0,no_ticket,0,0.0
100621,04/12/2023,C0003,Electronics,Laptop X,"1 776,33 EUR",1,Paid,2023-12-04,776.33,EUR,776.33,1,776.33,0,0.0,,0,0.0,no_ticket,0,0.0
100577,2023-12-03,C0002,Smart Home,NordLock Pro,$213.50,2,Paid,2023-12-03,213.5,USD,196.42000000000002,2,392.84000000000003,1,427.0,Processed,0,0.0,no_ticket,1,1.0869565217391304
100045,2023-11-17,C0115,Electronics,TV Pro,1532.19,1,Paid,2023-11-17,1532.19,EUR,1532.19,1,1532.19,0,0.0,,0,0.0,no_ticket,0,0.0
100080,18/11/2023,C0002,Accessories,Accessory Bundle,"35,86 EUR",2,Paid,2023-11-18,35.86,EUR,35.86,2,71.72,0,0.0,,0,0.0,no_ticket,0,0.0
100911,2023-12-10,C0003,Electronics,NoiseCancel Headphones,254.21,1,Paid,2023-12-10,254.21,EUR,254.21,1,254.21,0,0.0,,0,0.0,no_ticket,0,0.0
100820,2023-12-08,C0001,Accessories,Accessory Bundle,61.58,3,Failed,2023-12-08,61.58,EUR,61.58,3,184.74,0,0.0,,0,0.0,no_ticket,0,0.0
100990,2023-12-12,C0157,Electronics,NoiseCancel Headphones,"328,41 EUR",2,Paid,2023-12-12,328.41,EUR,328.41,2,656.82,0,0.0,,1,1.0,delivery,0,0.0
100634,04/12/2023,C0002,Electronics,Smartphone Z,"810,82 EUR",1,Paid,2023-12-04,810.82,EUR,810.82,1,810.82,0,0.0,,0,0.0,no_ticket,0,0.0
100118,2023-11-19,C0068,Accessories,Laptop Sleeve,38,1,Paid,2023-11-19,38.0,EUR,38.0,1,38.0,0,0.0,,0,0.0,no_ticket,0,0.0
100906,10/12/2023,C0048,Electronics,NoiseCancel Headphones,$158.01,1,Paid,2023-12-10,158.01,USD,145.3692,1,145.3692,0,0.0,,0,0.0,no_ticket,0,0.0
100332,2023-11-27,C0002,Electronics,Laptop X,1608.06,1,Paid,2023-11-27,1608.06,EUR,1608.06,1,1608.06,0,0.0,,0,0.0,no_ticket,0,0.0
101117,2023-12-14,C0018,Accessories,Charger,27,2,Paid,2023-12-14,27.0,EUR,27.0,2,54.0,0,0.0,,0,0.0,no_ticket,0,0.0
100755,2023-12-07,C0003,Accessories,Accessory Bundle,76.30,2,Paid,2023-12-07,76.3,EUR,76.3,2,152.6,0,0.0,,0,0.0,no_ticket,0,0.0
100483,2023-12-01,C0001,Smart Home,NordLock Pro,"216,17 EUR",1,Paid,2023-12-01,216.17,EUR,216.17,1,216.17,0,0.0,,0,0.0,no_ticket,0,0.0
100047,2023-11-17,C0006,Smart Home,NordLock Pro,208.67,1,Paid,2023-11-17,208.67,EUR,208.67,1,208.67,0,0.0,,0,0.0,no_ticket,0,0.0
100605,2023-12-04,C0013,Smart Home,NordTherm,"142,49 EUR",1,Paid,2023-12-04,142.49,EUR,142.49,1,142.49,0,0.0,,0,0.0,no_ticket,0,0.0
100124,2023-11-20,C0004,Electronics,NoiseCancel Headphones,"233,73 EUR",1,Paid,2023-11-20,233.73,EUR,233.73,1,233.73,0,0.0,,0,0.0,no_ticket,0,0.0
100240,2023-11-24,C0018,Accessories,USB-C Cable,"13,43 EUR",2,Paid,2023-11-24,13.43,EUR,13.43,2,26.86,0,0.0,,1,-1.0,delivery,0,0.0
100027,16/11/2023,C0004,Electronics,NoiseCancel Headphones,170.89,1,Paid,2023-11-16,170.89,EUR,170.89,1,170.89,0,0.0,,0,0.0,no_ticket,0,0.0
101168,28/11/2023,C0004,Smart Home,NordLock Pro,"246,71 EUR",1,Paid,2023-11-28,246.71,EUR,246.71,1,246.71,0,0.0,,0,0.0,no_ticket,0,0.0
100057,2023-11-17,C0061,Electronics,TV Pro,1046.02,1,Paid,2023-11-17,1046.02,EUR,1046.02,1,1046.02,0,0.0,,0,0.0,no_ticket,0,0.0
101072,2023-12-13,C0001,Smart Home,NordLock Pro,212.32,1,Paid,2023-12-13,212.32,EUR,212.32,1,212.32,0,0.0,,0,0.0,no_ticket,0,0.0
100709,2023-12-06,C0001,Accessories,Wireless Mouse,54.54,3,Paid,2023-12-06,54.54,EUR,54.54,3,163.62,0,0.0,,0,0.0,no_ticket,0,0.0
101045,2023-12-13,C0027,Smart Home,NordPlug,"32,53 EUR",2,Paid,2023-12-13,32.53,EUR,32.53,2,65.06,0,0.0,,0,0.0,no_ticket,0,0.0
100379,2023-11-28,C0001,Accessories,Accessory Bundle,67.03,2,Paid,2023-11-28,67.03,EUR,67.03,2,134.06,0,0.0,,0,0.0,no_ticket,0,0.0
100316,2023-11-26,C0002,Electronics,Tablet A,597.79,1,Paid,2023-11-26,597.79,EUR,597.79,1,597.79,0,0.0,,0,0.0,no_ticket,0,0.0
100907,10/12/2023,C0005,Electronics,TV Pro,"1352,21 EUR",1,Paid,2023-12-10,1352.21,EUR,1352.21,1,1352.21,0,0.0,,0,0.0,no_ticket,0,0.0
100180,2023-11-22,C0006,Electronics,NoiseCancel Headphones,"228,54 EUR",1,Paid,2023-11-22,228.54,EUR,228.54,1,228.54,0,0.0,,0,0.0,no_ticket,0,0.0
101018,12/12/2023,C0002,Accessories,USB-C Cable,15.31,2,Paid,2023-12-12,15.31,EUR,15.31,2,30.62,0,0.0,,0,0.0,no_ticket,0,0.0
101088,2023-12-14,C0006,Accessories,USB-C Cable,"14,75 EUR",1,Paid,2023-12-14,14.75,EUR,14.75,1,14.75,0,0.0,,1,-2.0,defect_quality,0,0.0
100515,02/12/2023,C0243,Electronics,Tablet A,533,1,Paid,2023-12-02,533.0,EUR,533.0,1,533.0,0,0.0,,0,0.0,no_ticket,0,0.0
100693,2023-12-06,C0001,Accessories,Laptop Sleeve,26.83,2,Paid,2023-12-06,26.83,EUR,26.83,2,53.66,0,0.0,,0,0.0,no_ticket,0,0.0
100682,2023-12-05,C0223,Accessories,Screen Protector,"7,50 EUR",2,Paid,2023-12-05,7.5,EUR,7.5,2,15.0,0,0.0,,2,-2.5,defect_quality,0,0.0
101037,2023-12-12,C0003,Electronics,NoiseCancel Headphones,"308,13 EUR",1,Paid,2023-12-12,308.13,EUR,308.13,1,308.13,1,308.13,Processed,0,0.0,no_ticket,1,1.0
100106,19/11/2023,C0020,Accessories,USB-C Cable,14.99,2,Paid,2023-11-19,14.99,EUR,14.99,2,29.98,0,0.0,,0,0.0,no_ticket,0,0.0
100786,2023-12-07,C0112,Smart Home,NordLock Pro,"245,31 EUR",1,Paid,2023-12-07,245.31,EUR,245.31,1,245.31,1,245.31,Processed,1,0.0,app_connectivity,1,1.0
100915,2023-12-10,C0028,Accessories,USB-C Cable,"15,71 EUR",1,Failed,2023-12-10,15.71,EUR,15.71,1,15.71,0,0.0,,0,0.0,no_ticket,0,0.0
100821,08/12/2023,C0001,Accessories,Screen Protector,"6,18 EUR",1,Paid,2023-12-08,6.18,EUR,6.18,1,6.18,0,0.0,,0,0.0,no_ticket,0,0.0
100268,2023-11-25,C0005,Electronics,TV Pro,1187.59,1,Pending,2023-11-25,1187.59,EUR,1187.59,1,1187.59,0,0.0,,0,0.0,no_ticket,0,0.0
101148,27/11/2023,C0220,Accessories,Phone Case,"31,01 EUR",4,Paid,2023-11-27,31.01,EUR,31.01,4,124.04,0,0.0,,0,0.0,no_ticket,0,0.0
100789,2023-12-07,C0030,Electronics,Laptop X,1363,1,Paid,2023-12-07,1363.0,EUR,1363.0,1,1363.0,0,0.0,,0,0.0,no_ticket,0,0.0
100967,2023-12-11,C0002,Accessories,Screen Protector,"14,65 EUR",2,Pending,2023-12-11,14.65,EUR,14.65,2,29.3,0,0.0,,0,0.0,no_ticket,0,0.0
100448,30/11/2023,C0001,Accessories,Screen Protector,13.04,2,Paid,2023-11-30,13.04,EUR,13.04,2,26.08,0,0.0,,0,0.0,no_ticket,0,0.0
100041,2023-11-16,C0007,Accessories,Accessory Bundle,"96,52 EUR",1,Paid,2023-11-16,96.52,EUR,96.52,1,96.52,0,0.0,,0,0.0,no_ticket,0,0.0
100533,2023-12-02,C0034,Accessories,Laptop Sleeve,"32,30 EUR",3,Paid,2023-12-02,32.3,EUR,32.3,3,96.89999999999999,0,0.0,,0,0.0,no_ticket,0,0.0
100301,2023-11-26,C0046,Accessories,Charger,15.37,1,Paid,2023-11-26,15.37,EUR,15.37,1,15.37,1,15.37,Processed,0,0.0,no_ticket,1,1.0
100434,2023-11-29,C0005,Electronics,NoiseCancel Headphones,$344.00,1,Paid,2023-11-29,344.0,USD,316.48,1,316.48,0,0.0,,0,0.0,no_ticket,0,0.0
100802,2023-12-08,C0183,Smart Home,NordLock Pro,"200,86 EUR",1,Paid,2023-12-08,200.86,EUR,200.86,1,200.86,1,200.86,Processed,1,-1.0,defect_quality,1,1.0
101126,14/12/2023,C0001,Smart Home,NordLock Pro,"206,17 EUR",1,Paid,2023-12-14,206.17,EUR,206.17,1,206.17,0,0.0,,0,0.0,no_ticket,0,0.0
100269,2023-11-25,C0070,Electronics,Laptop X,"1466,72 EUR",1,Pending,2023-11-25,1466.72,EUR,1466.72,1,1466.72,0,0.0,,0,0.0,no_ticket,0,0.0
100619,04/12/2023,C0001,Electronics,TV Pro,1574.14,1,Paid,2023-12-04,1574.14,EUR,1574.14,1,1574.14,0,0.0,,0,0.0,no_ticket,0,0.0
100633,2023-12-04,C0040,Accessories,USB-C Cable,13,3,Paid,2023-12-04,13.0,EUR,13.0,3,39.0,0,0.0,,0,0.0,no_ticket,0,0.0
101029,2023-12-12,C0001,Accessories,Laptop Sleeve,"37,26 EUR",2,Paid,2023-12-12,37.26,EUR,37.26,2,74.52,0,0.0,,0,0.0,no_ticket,0,0.0
101081,2023-12-13,C0004,Smart Home,NordPlug,$21.26,1,Paid,2023-12-13,21.26,USD,19.5592,1,19.5592,0,0.0,,0,0.0,no_ticket,0,0.0
100297,26/11/2023,C0015,Smart Home,NordLock Pro,248,1,Paid,2023-11-26,248.0,EUR,248.0,1,248.0,0,0.0,,0,0.0,no_ticket,0,0.0
101155,08/12/2023,C0042,Electronics,Laptop X,1620.72,1,Paid,2023-12-08,1620.72,EUR,1620.72,1,1620.72,0,0.0,,0,0.0,no_ticket,0,0.0
100703,06/12/2023,C0001,Smart Home,NordLock Pro,225.82,1,Paid,2023-12-06,225.82,EUR,225.82,1,225.82,0,0.0,,0,0.0,no_ticket,0,0.0
100594,2023-12-03,C0147,Electronics,Tablet A,"724,89 EUR",1,Paid,2023-12-03,724.89,EUR,724.89,1,724.89,0,0.0,,1,0.0,app_connectivity,0,0.0
100971,2023-12-11,C0002,Electronics,TV Pro,1667.73,1,Paid,2023-12-11,1667.73,EUR,1667.73,1,1667.73,0,0.0,,0,0.0,no_ticket,0,0.0
100299,2023-11-26,C0018,Electronics,NoiseCancel Headphones,281.50,1,Paid,2023-11-26,281.5,EUR,281.5,1,281.5,0,0.0,,0,0.0,no_ticket,0,0.0
101095,2023-12-14,C0002,Smart Home,NordLock Pro,"238,51 EUR",1,Paid,2023-12-14,238.51,EUR,238.51,1,238.51,0,0.0,,0,0.0,no_ticket,0,0.0
100905,2023-12-10,C0311,Electronics,TV Pro,1080,1,Paid,2023-12-10,1080.0,EUR,1080.0,1,1080.0,0,0.0,,0,0.0,no_ticket,0,0.0
100208,23/11/2023,C0002,Accessories,USB-C Cable,$11.04,1,Paid,2023-11-23,11.04,USD,10.1568,1,10.1568,0,0.0,,0,0.0,no_ticket,0,0.0
100704,06/12/2023,C0010,Smart Home,NordLock Pro,241,1,Paid,2023-12-06,241.0,EUR,241.0,1,241.0,0,0.0,,0,0.0,no_ticket,0,0.0
100896,2023-12-10,C0001,Accessories,USB-C Cable,"18,60 EUR",1,Paid,2023-12-10,18.6,EUR,18.6,1,18.6,0,0.0,,0,0.0,no_ticket,0,0.0
101132,2023-12-14,C0001,Electronics,Tablet A,$589.01,1,Paid,2023-12-14,589.01,USD,541.8892,1,541.8892,0,0.0,,0,0.0,no_ticket,0,0.0
100144,2023-11-21,C0001,Accessories,Laptop Sleeve,31.36,3,Paid,2023-11-21,31.36,EUR,31.36,3,94.08,0,0.0,,0,0.0,no_ticket,0,0.0
100251,24/11/2023,C0001,Accessories,Charger,41.99,3,Paid,2023-11-24,41.99,EUR,41.99,3,125.97,0,0.0,,0,0.0,no_ticket,0,0.0
100514,01/12/2023,C0095,Electronics,Laptop X,1623,1,Paid,2023-12-01,1623.0,EUR,1623.0,1,1623.0,0,0.0,,0,0.0,no_ticket,0,0.0
100978,2023-12-11,C0003,Electronics,NoiseCancel Headphones,279.88,1,Paid,2023-12-11,279.88,EUR,279.88,1,279.88,0,0.0,,0,0.0,no_ticket,0,0.0
100824,2023-12-08,C0007,Electronics,Tablet A,524.82,1,Paid,2023-12-08,524.82,EUR,524.82,1,524.82,0,0.0,,0,0.0,no_ticket,0,0.0
101082,2023-12-13,C0014,Smart Home,NordLock Pro,"231,99 EUR",1,Paid,2023-12-13,231.99,EUR,231.99,1,231.99,0,0.0,,0,0.0,no_ticket,0,0.0
100717,2023-12-06,C0001,Accessories,Phone Case,"39,48 EUR",1,Paid,2023-12-06,39.48,EUR,39.48,1,39.48,0,0.0,,0,0.0,no_ticket,0,0.0
100732,2023-12-06,C0001,Electronics,TV Pro,$1144.44,1,Paid,2023-12-06,1144.44,USD,1052.8848,1,1052.8848,0,0.0,,0,0.0,no_ticket,0,0.0
100164,2023-11-22,C0015,Electronics,Smartphone Z,"845,23 EUR",1,Paid,2023-11-22,845.23,EUR,845.23,1,845.23,0,0.0,,0,0.0,no_ticket,0,0.0
100501,2023-12-01,C0002,Electronics,NoiseCancel Headphones,$255.15,1,Paid,2023-12-01,255.15,USD,234.73800000000003,1,234.73800000000003,0,0.0,,0,0.0,no_ticket,0,0.0
100264,2023-11-25,C0316,Smart Home,NordLock Pro,"208,11 EUR",1,Paid,2023-11-25,208.11,EUR,208.11,1,208.11,0,0.0,,0,0.0,no_ticket,0,0.0
100082,2023-11-18,C0001,Electronics,Laptop X,1457.02,2,Paid,2023-11-18,1457.02,EUR,1457.02,2,2914.04,0,0.0,,0,0.0,no_ticket,0,0.0
101142,2023-11-17,C0061,Electronics,TV Pro,1046.02,1,Paid,2023-11-17,1046.02,EUR,1046.02,1,1046.02,0,0.0,,0,0.0,no_ticket,0,0.0
100768,2023-12-07,C0001,Accessories,Accessory Bundle,"55,24 EUR",1,Paid,2023-12-07,55.24,EUR,55.24,1,55.24,0,0.0,,0,0.0,no_ticket,0,0.0
100325,2023-11-27,C0125,Smart Home,NordLock Pro,220.55,1,Paid,2023-11-27,220.55,EUR,220.55,1,220.55,0,0.0,,1,0.0,delivery,0,0.0
100473,2023-11-30,C0004,Electronics,NoiseCancel Headphones,"316,19 EUR",1,Paid,2023-11-30,316.19,EUR,316.19,1,316.19,0,0.0,,0,0.0,no_ticket,0,0.0
